,brand,model,biz30day,total_sold_price,submarket,target_score,sku
256,三的,SD-LL13,40.0,3160.0,{'5': '小容量'},"{'质量': {'声音': 1.0}, '款式': {'很漂亮': 1.0, '大小': 1.0}, '功能': {'绞肉机': 1.0}}","{'书名': '三的 SD-LL13便携式榨汁迷你果汁机杯家用小型电动学生水果多功能', '颜色分类': '红色', '产品功能': '榨汁\xa0切菜\xa0绞肉\xa0搅拌\xa0制奶昔', '适用人数': '1-3人'}"
257,朋客,SG-350B,785.0,55578.0,"{'5': '小容量', '4': '婴儿辅食'}","{'质量': {'声音': 12.0, '质量': 26.0, '挺好': 10.0, '实用性': 0.0, '噪音': -3.0, '性能': 2.0, '气味': -1.0, '眼光': 1.0, '物美': 1.0, '商品': 1.0, '内存': 1.0, '底座': 1.0, '使用寿命': 1.0, '塑料味': 1.0}, '款式': {'颜色': 3.0, '颜值': 1.0, '大小': 2.0, '款式': 2.0, '外形': 1.0, '机身': -2.0, '分量': -1.0}, '功能': {'米粉': 1.0, '果汁': 5.0, '榨汁机': 4.0, '水果': 2.0, '榨汁': 7.0, '红豆': 0.0, '肉松': 2.0, '虾皮': 0.0, '牛肉': 0.0, '辅食': 2.0, '豆浆': 1.0, '芒果汁': 1.0, '机型': 1.0, '芝麻': 0.0, '雪梨': 1.0, '橙汁': 3.0, '苹果泥': 2.0, '豌豆': 1.0, '大米': 1.0, '转速': 2.0, '黄瓜': 1.0, '冰糖': 1.0, '面膜': 1.0, '吃苹果': 1.0, '转数': 1.0, '辣子': 3.0, '纤维': 0.0, '水果汁': 1.0, '平果': 1.0, '虾丸': 1.0, '黑芝麻': 0.0, '食物': 1.0, '核桃': 0.0, '苹果': 1.0, '干香菇': 0.0}, '服务': {'卖家': 7.0, '服务态度': 11.0, '客服': 12.0, '包装': 9.0, '果泥': 3.0, '态度': 12.0, '好评': 2.0, '亲们': 1.0}, '物流': {}}","{'书名': '料理机家用小型搅拌机多功能研磨粉碎豆浆果汁迷你宝宝婴儿辅食机', '颜色分类': '红色', '产品功能': '榨汁 切菜 绞肉 碎冰 干磨 搅拌 制奶昔 混合 绞肉', '适用人数': '1-3人'}"
258,朋客,SG-350C,847.0,70131.6,"{'5': '小容量', '4': '婴儿辅食'}","{'质量': {'裂纹': 1.0, '挺好': 143.0, '噪音': 43.0, '质量': 421.0, '厨房': 1.0, '声音': 225.0, '底座': 1.0, '杂音': 3.0, '马力': 2.0, '商品': 7.0, '工艺': 1.0, '实用性': 10.0, '一秒钟': 1.0, '碎成': -2.0, '粉碎性': 1.0, '很甜': 1.0, '气味': 10.0, '塑料味': 3.0, '性能': 2.0, '盖子': 1.0, '开关': 0.0, '冼也': 1.0, '刀头': 6.0, '很沉': 1.0, '滤网': -1.0, '实物': 5.0, '吃法': 1.0, '玻璃': 2.0, '试一下': 1.0, '差得': 1.0, '噪声': 4.0, '细点': 1.0, '油漆': 1.0, '扭力': 1.0, '用料': 3.0, '马力足': 1.0, '毛刺': 1.0, '发烫': 1.0, '焦味': 0.0, '经久耐用': 1.0, '安全性': 1.0, '电源线': 1.0, '不锈钢': 2.0, '冰爽': 1.0, '原理': 1.0, '物美': 3.0, '螺丝': -1.0, '块状': 0.0, '成品': 1.0, '瑕疵': 1.0, '电线': 0.0, '糊味': 2.0, '真棒': 1.0, '异味': -1.0, '坏掉': 1.0, '底盘': -1.0, '质保': 1.0, '嗓音': 4.0, '用电量': 1.0, '马达': 1.0, '燥音': 2.0, '朋友们': 2.0, '粒状': 1.0, '耐脏': 1.0, '耗时间': -1.0, '食品级': 1.0, '火气': 1.0}, '款式': {'很漂亮': 32.0, '颜色': 78.0, '手感': 12.0, '外表': 3.0, '红色': 7.0, '大小': 20.0, '机身': 8.0, '外型': 9.0, '体积': 13.0, '外观设计': 3.0, '颜值': 5.0, '款式': 5.0, '容量大': 1.0, '大红色': 1.0, '体型': 1.0, '分量': 1.0, '外形': 16.0, '容积': -1.0, '塑料': 4.0, '尺寸': -1.0, '体积小': 5.0, '样式': 1.0, '美观大方': 1.0, '粉色': 1.0, '神器': 1.0, '外观美': 1.0}, '功能': {'果汁': 96.0, '榨汁机': 43.0, '苹果': 10.0, '苹果泥': 16.0, '辅食': 33.0, '速度快': 10.0, '苹果汁': 20.0, '水果': 20.0, '果蔬汁': 1.0, '葛根': 0.0, '芝麻': 1.0, '虾皮': 0.0, '果汁机': 14.0, '渣渣': 6.0, '粉末': 3.0, '西红柿': 1.0, '机械': 1.0, '豆浆': 19.0, '肉松': 9.0, '香蕉': 2.0, '燕麦': 0.0, '榨汁': 56.0, '辣椒面': 4.0, '米糊': 24.0, '食物': 5.0, '橙汁': 3.0, '菜泥': 3.0, '米粉': 4.0, '黄瓜汁': 5.0, '干果': 0.0, '省时省力': 4.0, '水果汁': 8.0, '肉馅': 3.0, '转速': 12.0, '效率': 4.0, '绞肉': 8.0, '小米': 1.0, '绞肉机': -1.0, '绿豆糕': 2.0, '香蕉泥': 1.0, '效率高': 1.0, '红豆': 2.0, '蔬菜泥': 6.0, '纯果汁': 1.0, '玉米': 2.0, '西瓜汁': 11.0, '火龙果': 2.0, '土豆': 2.0, '红枣': 1.0, '制作方法': 2.0, '大米': 1.0, '绿豆': 1.0, '花生': 1.0, '冰淇凌': 1.0, '蔬菜汁': 2.0, '猕猴桃': 1.0, '胡萝卜汁': 2.0, '核桃': 1.0, '西瓜': -1.0, '猪肉': -2.0, '纤维': -1.0, '土豆泥': 6.0, '冰糖': 0.0, '发糕': 1.0, '机型': 1.0, '出汁': 1.0, '转数': 2.0, '产品描述': 2.0, '豆类': 0.0, '墨粉': 1.0, '黄瓜': 2.0, '果肉': 2.0, '雪梨': 1.0, '粉碎机': 0.0, '番茄汁': 1.0, '双头': 1.0, '百合': 0.0, '果蔬': -1.0, '早餐': 3.0, '花椒': 0.0, '豆渣': 0.0, '果汁饮料': 1.0, '胡萝卜': 3.0, '黑芝麻': 0.0, '肉丸子': 1.0, '花生粉': 1.0, '大枣': 0.0, '饺子': 1.0, '五谷杂粮': 1.0, '西瓜子': -1.0, '功率': 4.0, '果粒': 1.0, '饮料': 1.0, '瘦肉': 1.0, '破壁': 0.0, '肉质': 1.0, '豆粉': 0.0, '过滤网': 1.0, '薏仁': -1.0, '蔬菜水果': 1.0, '研磨机': 1.0, '用途': 1.0, '味道香': 1.0, '搅碎': 1.0, '梨汁': 2.0, '很给力': 3.0, '刀锋': 1.0, '漏勺': 0.0, '果酱': 1.0, '芒果': -1.0, '糖粉': 1.0, '果语': 0.0, '一段时间': 1.0, '橙子': 1.0, '肉肉': 0.0, '红萝卜': 1.0, '菠萝汁': 1.0, '豆子': 1.0, '八角': 0.0, '煲粥': 1.0, '干粉': 1.0, '构造': 1.0, '餐桌': 1.0, '柠檬': 1.0}, '服务': {'亲们': 15.0, '态度': 125.0, '服务态度': 158.0, '客服': 100.0, '包装': 157.0, '卖家': 74.0, '好评': 120.0, '果泥': 22.0, '售后服务': 6.0, '有问必答': 2.0, '店家': 24.0, '淘宝': 0.0, '说明书': 5.0, '包裹': 7.0, '链接': 1.0, '素质': 1.0, '店铺': 1.0, '实体店': 1.0, '赠品': 3.0, '包得很': 1.0, '包装盒': 1.0, '盒子': 3.0, '亲亲': 1.0, '产品包装': 2.0, '差评': 0.0, '考虑周到': 1.0, '买家': 1.0, '店主': 1.0, '信誉': 1.0}, '物流': {'小哥': 4.0, '物流业': 1.0, '那么久': 1.0, '邮政': -1.0, '物流配送': 1.0}}","{'书名': '朋客 SG-350C料理机家用小型搅拌多功能豆浆粉碎果汁迷你婴儿辅食', '颜色分类': '红色', '产品功能': '榨汁\xa0切菜\xa0绞肉\xa0碎冰\xa0干磨\xa0搅拌\xa0打蛋\xa0制奶昔\xa0混合', '适用人数': '1-3人'}"
259,朋客,SG-350D,194.0,20059.2,"{'4': '婴儿辅食', '5': '小容量'}","{'质量': {'声音': 15.0, '挺好': 6.0, '性能': 1.0, '质量': 42.0, '噪音': 3.0, '皮圈': -1.0, '实用性': 1.0}, '款式': {'高大尚': 1.0, '机身': -2.0, '款式': 1.0, '颜色': 2.0, '很漂亮': 1.0}, '功能': {'榨汁': 3.0, '功率': 1.0, '绞肉': 3.0, '蜂蜜水': 1.0, '水果汁': 2.0, '水果': 2.0, '豆浆': 2.0, '苹果汁': 1.0, '肉馅': 1.0, '米糊': 1.0, '板栗': 0.0, '核桃': 0.0, '胡萝卜汁': 1.0}, '服务': {'客服': 15.0, '态度': 7.0, '信誉': -1.0, '包装': 11.0, '服务态度': 14.0, '好评': 2.0, '卖家': 6.0, '店家': 3.0, '店主人': 1.0, '果泥': 1.0, '箱子': -1.0}, '物流': {}}","{'书名': '朋客 SG-350D打浆机家用多功能小型研磨料理搅拌豆浆食物食品加工', '颜色分类': '红色', '产品功能': '榨汁 切菜 绞肉 碎冰 干磨 搅拌 和面 打蛋 制奶昔 混合 绞肉', '适用人数': '1-3人'}"
260,朋客,SG-350F,238.0,16760.4,"{'3': '全自动', '5': '小容量', '4': '婴儿辅食'}","{'质量': {'挺好': 3.0, '声音': -1.0, '质量': 9.0, '物美': 1.0, '粗纤维': 1.0}, '款式': {'颜值': 2.0, '颜色': 1.0, '大小': 1.0, '外型': 1.0, '很漂亮': 1.0}, '功能': {'用途': 0.0, '刨冰': 1.0, '辅食': 1.0, '果汁': 4.0, '肉松': 1.0, '芝麻': 0.0, '榨汁': 1.0, '核桃': 0.0, '豆花': 1.0}, '服务': {'包装': 8.0, '服务态度': 5.0, '卖家': 1.0, '态度': 3.0, '客服': 3.0}, '物流': {}}","{'书名': '朋客 NH-218D料理机家用小型搅拌多功能研磨粉碎果汁迷你婴儿辅食', '颜色分类': '红色', '产品功能': '榨汁 绞肉 碎冰 干磨 搅拌 制奶昔 混合 绞肉', '适用人数': '1-3人'}"
261,supor/苏泊尔,SJ609B-300,53.0,9857.0,"{'3': '全自动', '5': '小容量', '7': '手持', '4': '婴儿辅食'}","{'质量': {'质量': 4.0, '声音': 2.0, '噪音': -2.0, '罐子': 1.0}, '款式': {'很漂亮': 2.0}, '功能': {}, '服务': {'包装': 3.0, '服务态度': 3.0, '发票': 1.0}, '物流': {}}","{'书名': 'Supor/苏泊尔 SJ609B-300搅拌机 手持多功能家用粉碎料理机绞肉机', '颜色分类': '红色', '产品功能': '切菜\xa0绞肉\xa0搅拌\xa0打蛋\xa0混合', '适用人数': '1-3人'}"
262,高博,SM-505,175.0,139825.0,"{'8': '静音', '6': '智能', '3': '全自动', '4': '婴儿辅食'}","{'质量': {'声音': 456.0, '质量': 144.0, '噪音': 47.0, '幼细': 1.0, '安全性': 0.0, '吸盘': 5.0, '商品': 7.0, '机器声': 1.0, '挺好': 14.0, '浆汁': 3.0, '噪声': 4.0, '持续时间': 1.0, '成品': 2.0, '不锈钢': 8.0, '实物': 4.0, '底座': 1.0, '缺陷': 1.0, '玻璃': 1.0, '塑料味': 1.0, '门关': 2.0, '马达声': -1.0, '塑料袋': -1.0, '工艺': 2.0, '用料': 7.0, '保险': 1.0, '马力大': 1.0, '使用寿命': 0.0, '试运转': 1.0, '螺丝': -2.0, '性能': 3.0, '实用性': 1.0, '轴承': 2.0, '燥音': 2.0, '声响': -1.0, '外壳': 3.0, '钢杯': 1.0, '扑鼻而来': 1.0, '刀头': 1.0, '水量': -1.0, '外行': 2.0, '更香': 0.0, '档次': 2.0, '细度': 1.0, '安全系数': 0.0, '好货': 1.0, '黄豆': -1.0, '很稳': 1.0, '指标': 1.0, '音响': 1.0, '寿命': 1.0, '面板': -1.0, '嗓音': 1.0}, '款式': {'样式': 2.0, '颜值': 3.0, '外形': 10.0, '款式': 5.0, '按键': 0.0, '外观设计': 3.0, '外型': 5.0, '旧款': 1.0, '外表': 2.0, '分量': 0.0, '很漂亮': 3.0, '升级版': 1.0, '颜色': 4.0, '体积': 2.0, '印象': 1.0, '手感': 1.0, '表面': 1.0, '机身': -1.0, '美观大方': 1.0}, '功能': {'米糊': 72.0, '豆浆': 314.0, '果汁': 32.0, '功率': 5.0, '转速': 16.0, '鱼汤': 3.0, '早餐': 3.0, '鲫鱼汤': 1.0, '苹果': 1.0, '黑米粥': 1.0, '食物': 5.0, '小米': 3.0, '豆渣': 2.0, '黑豆浆': 1.0, '效率': 1.0, '用途': 2.0, '豆汁': 1.0, '辅食': 1.0, '芒果汁': 1.0, '豆花': 1.0, '土豆泥': 1.0, '渣渣': 2.0, '米粒': 1.0, '转数': 2.0, '水果汁': 1.0, '智能': 3.0, '智能控制': 1.0, '红豆': 2.0, '养生粥': 7.0, '榨汁机': 1.0, '很给力': 3.0, '玉米': 2.0, '实操': 1.0, '食材': 1.0, '五谷杂粮': 3.0, '香蕉': 1.0, '苹果汁': 1.0, '榨汁': 3.0, '薏米': 2.0, '豆皮': 1.0, '豆子': 9.0, '破壁': 2.0, '菜汁': 1.0, '米浆': 1.0, '味道香': 0.0, '豆酱': 1.0, '营养粥': 3.0, '速度快': 1.0, '机械': 2.0, '软滑': 1.0, '草莓汁': 0.0, '绞肉': 1.0, '绿豆': 2.0, '豆粉': 1.0, '豆沙': 2.0, '风味': 1.0, '早饭': 1.0, '燕麦': 2.0, '杨桃汁': 1.0, '核桃': 1.0, '芝麻': 0.0, '冰糖': 0.0, '花生酱': 1.0, '内包装': -2.0, '间隔时间': 1.0, '美食': 1.0, '芝麻酱': 1.0, '绿豆沙': 1.0}, '服务': {'态度': 45.0, '包装': 53.0, '卖家': 25.0, '亲们': 4.0, '客服': 40.0, '服务态度': 43.0, '好评': 28.0, '赠品': 6.0, '售后服务': 4.0, '店家': 9.0, '买家': -1.0, '箱子': 1.0, '口碑': 1.0, '有问必答': 5.0, '淘宝': 1.0, '说明书': 2.0, '热情周到': 1.0, '店主': 1.0, '外包装': 0.0, '敬业精神': 0.0, '服务到位': 2.0}, '物流': {'物流配送': 1.0, '小哥': 1.0}}","{'书名': '高博 SM-505破壁机加热家用多功能全自动料理机豆浆搅拌辅食榨汁', '颜色分类': '红色', '产品功能': '鱼汤，豆浆\xa0榨汁\xa0碎冰\xa0搅拌\xa0打蛋\xa0制奶昔\xa0混合', '适用人数': '5人及以上'}"
263,高博,SM-508,145.0,72355.0,"{'3': '全自动', '8': '静音', '4': '婴儿辅食'}","{'质量': {'噪音': 30.0, '挺好': 9.0, '声音': 218.0, '质量': 60.0, '不锈钢': 6.0, '噪声': 4.0, '商品': 1.0, '机器声': 1.0, '工艺': 1.0, '外壳': 4.0, '浆汁': 0.0, '本质': 1.0, '实物': 1.0, '細膩': 1.0, '杂音': 1.0, '自然': 1.0, '盖子': 0.0, '性能': 2.0, '马达': 1.0, '间隙': 1.0, '焊点': -1.0, '朋友们': 1.0, '电钻': 1.0, '很稳': 1.0, '合格证': 1.0, '试一下': 1.0, '底座': 1.0, '玻璃': 0.0, '使用寿命': 1.0, '浆糊': 1.0}, '款式': {'红色': 1.0, '款式': 5.0, '颜值': 2.0, '机身': 4.0, '颜色': 1.0, '很漂亮': 2.0, '外表': 1.0, '体积': 1.0, '外型': 2.0, '黑色': -1.0, '外形': 1.0}, '功能': {'豆浆': 163.0, '米糊': 36.0, '豆皮': 1.0, '速度快': 1.0, '紫薯': 1.0, '味道香': 0.0, '黑芝麻糊': 3.0, '豆子': 11.0, '功率': 9.0, '果汁': 10.0, '破壁': 1.0, '苹果汁': 2.0, '食物': 1.0, '红豆': 0.0, '豆类': 1.0, '很给力': 3.0, '转速': 15.0, '内包装': 1.0, '出汁': 2.0, '养生粥': -1.0, '榨汁': 1.0, '鱼汤': 3.0, '芝麻': 0.0, '花生粉': 0.0, '滤渣': 1.0, '渣渣': 0.0, '干豆': 1.0, '豆渣': 4.0, '核桃糊': 1.0, '橙汁': 1.0, '水果': 2.0, '果浆': 1.0, '早餐': 1.0, '燕麦': 1.0, '绞肉': 1.0}, '服务': {'态度': 25.0, '包装': 38.0, '客服': 23.0, '包装盒': 2.0, '卖家': 15.0, '服务态度': 17.0, '赠品': 7.0, '服务到位': 1.0, '客户': 2.0, '掌柜的': 1.0, '店家': -1.0, '好评': 3.0, '信用': -1.0, '亲们': 1.0, '店主': 1.0, '说明书': 1.0, '售后服务': 1.0}, '物流': {'揽件': 0.0, '天天快递': 0.0, '顺丰': 1.0}}","{'书名': '高博 SM-508破壁机加热家用全自动料理豆浆静音多功能搅拌辅食榨', '颜色分类': '红色', '产品功能': '豆浆，鱼汤\xa0榨汁\xa0碎冰\xa0干磨\xa0搅拌\xa0混合', '适用人数': '5人及以上'}"
264,severin,SM3710,5.0,3795.0,{'4': '婴儿辅食'},"{'质量': {'质量': 1.0, '噪音': -1.0, '玻璃': 1.0}}","{'书名': '德国进口severin SM3710 家用多功能搅拌辅食榨汁研磨料理机', '颜色分类': '黑色', '产品功能': '榨汁\xa0碎冰', '适用人数': '1-5人'}"
265,severin,SM3739,17.0,6283.0,{'4': '婴儿辅食'},"{'质量': {'声音': 3.0, '噪声': 1.0, '质量': 1.0, '玻璃': 1.0}, '功能': {'功率': 1.0, '水果': 0.0, '火龙果': 1.0}, '服务': {'客服': 1.0, '包装': 1.0, '服务态度': 1.0}, '物流': {}}","{'书名': 'severin SM3739进口家用多功能便携式果汁果蔬机奶昔料理机辅食机', '颜色分类': '黑色', '产品功能': '榨汁\xa0搅拌\xa0打蛋\xa0制奶昔', '适用人数': '1-3人'}"
266,smeg,SMF 01,1.0,4998.0,"{'8': '静音', '3': '全自动'}",{'功能': {}},"{'书名': '【满300减30】SMEG SMF 01斯麦格多功能厨师机/料理搅拌机和面机', '颜色分类': '红色', '产品功能': '搅拌\xa0和面\xa0打蛋\xa0混合', '适用人数': '1-3人'}"
267,kenwood/建伍,SMP060,19.0,8334.0,"{'3': '全自动', '5': '小容量', '4': '婴儿辅食'}","{'质量': {'挺好': 2.0, '声音': 5.0, '质量': 2.0, '商品': 1.0, '噪音': 0.0}, '款式': {'外形': 1.0}, '功能': {'豆沙': 1.0, '果汁': 2.0, '香蕉': 1.0, '功率': 1.0}, '服务': {'态度': 1.0, '包装': 2.0, '客服': 3.0}, '物流': {}}","{'书名': 'KENWOOD/凯伍德 SMP060多功能运动料理机 电动家用搅拌机', '颜色分类': '白色', '产品功能': '榨汁 干磨 搅拌 制奶昔', '适用人数': '1-3人'}"
268,stelang/雪特朗,ST-301A,48.0,4752.0,"{'7': '手持', '4': '婴儿辅食'}","{'质量': {'质量': 4.0}, '功能': {'很给力': 1.0}, '服务': {'包装': 2.0, '客服': 2.0}}","{'书名': 'Stelang/雪特朗 ST-301A料理棒手持搅拌机器婴儿宝宝婴儿辅食机', '颜色分类': '红色', '产品功能': '榨汁\xa0碎冰\xa0搅拌\xa0打蛋\xa0制奶昔\xa0混合\xa0绞肉', '适用人数': '4-5人'}"
269,teables/泰博斯,SY-1,113.0,13447.0,{'4': '婴儿辅食'},"{'质量': {'声音': -1.0, '挺好': 1.0}, '款式': {'款式': 1.0}, '功能': {'绞肉': 1.0}, '服务': {'态度': 1.0, '好评': 1.0, '差评': 1.0, '服务态度': 3.0, '包装': 1.0}}","{'书名': 'TEABLES/泰博斯 SY-1婴儿辅食机宝宝料理机家用多功能电动绞肉机', '颜色分类': '蓝色', '产品功能': '榨汁\xa0切菜\xa0绞肉\xa0碎冰\xa0干磨\xa0搅拌\xa0制奶昔\xa0混合\xa0绞肉', '适用人数': '1-3人'}"
270,领锐,SY250C,1.0,88.9,"{'4': '婴儿辅食', '5': '小容量'}",,"{'书名': '领锐 SY250C婴儿辅食机料理机多功能家用小型迷你宝宝辅食机豆浆', '颜色分类': '绿色', '产品功能': '榨汁\xa0干磨\xa0搅拌\xa0制奶昔', '适用人数': '1-3人'}"
271,supor/苏泊尔,TJE08A-250,1075.0,198191.0,"{'3': '全自动', '5': '小容量', '4': '婴儿辅食'}","{'质量': {'声音': 49.0, '质量': 82.0, '噪音': 8.0, '科学合理': 2.0, '噪声': 3.0, '挺好': 22.0, '密封圈': -1.0, '蛋白质': 0.0, '粗纤维': 0.0, '使用寿命': 1.0, '刀头': 1.0, '底座': 2.0, '强度': 1.0, '商品': -1.0}, '款式': {'颜色': 5.0, '款式': 2.0, '手感': 2.0, '体积': 0.0, '很漂亮': 1.0, '红色': 4.0, '机身': 3.0, '颜值': 0.0, '外形': 1.0, '大红色': 1.0, '品相': 1.0}, '功能': {'榨汁': 14.0, '榨汁机': 33.0, '果肉': -1.0, '果汁机': 5.0, '渣渣': -1.0, '很给力': 1.0, '果汁': 17.0, '水果': 3.0, '南瓜': 1.0, '青瓜': 1.0, '西红柿': -1.0, '蔬果汁': 1.0, '转速': 1.0, '草莓汁': 1.0, '纤维': 1.0, '西瓜': 1.0, '苹果': 1.0, '电源开关': -1.0, '西瓜汁': 4.0, '香蕉': 1.0, '辅食': 1.0, '智能': -1.0, '黄瓜汁': 1.0}, '服务': {'客服': 6.0, '服务态度': 14.0, '包装': 33.0, '好评': 7.0, '态度': 5.0, '卖家': 1.0, '赠品': 1.0, '果泥': 1.0, '五星': 1.0, '售后服务': 1.0}, '物流': {'圆通': -1.0}}","{'书名': 'SUPOR/苏泊尔 TJE08A-250家用便携式榨汁料理机多功能炸水果汁机', '颜色分类': '红色', '产品功能': '榨汁 碎冰 搅拌 制奶昔 混合', '适用人数': '1-3人'}"
272,toplife/好生活,TL-7233DP,11.0,12980.0,"{'4': '婴儿辅食', '3': '全自动'}","{'质量': {'声音': 5.0, '质量': 6.0}, '款式': {'机身': -1.0}, '功能': {'豆浆': 3.0, '米糊': 1.0, '用途': 1.0}, '服务': {'说明书': 1.0, '客服': 2.0, '服务态度': 1.0, '态度': 1.0, '卖家': 1.0}, '物流': {}}","{'书名': 'TOPLIFE/好生活 TL-7233DP全自动破壁机家用加热豆浆料理宝宝辅食', '颜色分类': '红色', '产品功能': '榨汁\xa0绞肉\xa0碎冰\xa0干磨\xa0搅拌\xa0混合', '适用人数': '4-5人'}"
273,toplife/好生活,TL-783B,22.0,21978.0,{'3': '全自动'},"{'质量': {'声音': 92.0, '质量': 129.0, '挺好': 8.0, '噪音': 14.0, '档次': 1.0, '性能': 2.0, '环保': 1.0, '实物': 1.0, '成品': 2.0, '岁数': 1.0, '黏稠': 1.0, '玻璃': 5.0, '棉柔': 1.0, '外壳': 1.0, '朋友们': 1.0, '噪声': 3.0, '刀头': -2.0, '真材实料': 1.0, '底座': 5.0, '烤漆': 1.0, '清洗液': 1.0, '实用性': 1.0, '底盘': -1.0, '商品': 2.0, '标识': 1.0, '持续时间': 1.0}, '款式': {'颜值': 3.0, '款式': 10.0, '外形': 10.0, '紫色': 10.0, '颜色': 21.0, '外观设计': 2.0, '色彩': 1.0, '很漂亮': 5.0, '按键': 2.0, '印象': 1.0, '外表': 3.0, '样式': 4.0, '屏幕': 1.0, '外型': 2.0, '显示屏': 1.0, '分量': 1.0, '机身': 0.0, '品相': 2.0, '体积': 1.0}, '功能': {'米糊': 47.0, '豆浆': 55.0, '转速': 11.0, '果汁': 40.0, '榨汁': 3.0, '鱼汤': 9.0, '五谷杂粮': 1.0, '土豆': 1.0, '米胡': 1.0, '芹菜': 1.0, '香蕉': -1.0, '苹果': 2.0, '蔬果': 2.0, '食物': 3.0, '用途': 0.0, '简介': 2.0, '功率': 9.0, '豆子': 1.0, '早饭': 1.0, '南瓜': 1.0, '辅食': -1.0, '太笨': -2.0, '草莓汁': 1.0, '程序': 1.0, '水果': 1.0, '蔬菜': 1.0, '早餐': 1.0, '枸杞': 1.0, '出汁': 1.0, '水果汁': 1.0, '黑芝麻': 0.0, '榨汁机': 1.0, '梨汁': 1.0, '鲜甜': 1.0, '米粉': 1.0, '果皮': -1.0, '黑豆浆': 1.0, '玉米': 1.0, '豆渣': 1.0, '核桃': 1.0, '食材': -1.0}, '服务': {'卖家': 14.0, '包装': 114.0, '态度': 47.0, '服务态度': 46.0, '赠品': 13.0, '说明书': 3.0, '售后服务': 2.0, '客服': 31.0, '好评': 9.0, '有问必答': 4.0, '纸盒包装': 1.0, '京东': 1.0, '店家': 7.0, '产品包装': 2.0, '实体店': 1.0, '外包装': 1.0}, '物流': {'小哥': 2.0}}","{'书名': 'TOPLIFE/好生活 TL-783B破壁料理机多功能 破壁机加热家用全自动', '颜色分类': '紫色', '产品功能': '加热\xa0榨汁\xa0绞肉\xa0碎冰\xa0干磨\xa0搅拌\xa0制奶昔\xa0混合\xa0绞肉', '适用人数': '4-5人'}"
274,amoi/夏新,TL-GB660,71.0,49629.0,"{'6': '智能', '3': '全自动', '4': '婴儿辅食'}","{'质量': {'质量': 13.0, '用料': 1.0, '滋味': 1.0, '实物': -1.0, '噪音': 1.0, '声音': 3.0}, '款式': {'显示屏': 1.0, '容积': 1.0, '手感': 1.0, '颜值': 1.0, '按键': 1.0}, '功能': {'米糊': 1.0, '豆浆': 2.0, '效率': 0.0, '很给力': -1.0, '早餐': 1.0, '黑芝麻糊': 1.0, '香蕉': 1.0}, '服务': {'包装': 3.0, '态度': 2.0, '赠品': 1.0, '客服': 2.0, '说明书': 1.0, '服务态度': 1.0}, '物流': {}}","{'书名': 'Amoi/夏新 TL-GB660破壁机加热家用全自动 智能豆浆多功能辅食机', '颜色分类': '红色', '产品功能': '榨汁\xa0绞肉\xa0碎冰\xa0干磨\xa0搅拌\xa0和面\xa0打蛋\xa0制奶昔\xa0混合\xa0绞肉', '适用人数': '5人及以上'}"
275,amoi/夏新,TL-GB990,1.0,699.0,"{'3': '全自动', '4': '婴儿辅食'}",,"{'书名': 'Amoi/夏新 TL-GB990破壁机加热家用全自动多功能豆浆料理婴儿辅食', '颜色分类': '红色', '产品功能': '榨汁\xa0绞肉\xa0碎冰\xa0干磨\xa0搅拌\xa0制奶昔', '适用人数': '4-5人'}"
276,amoi/夏新,TL-X11,2.0,658.0,"{'3': '全自动', '4': '婴儿辅食'}","{'质量': {'质量': 2.0, '声音': -1.0, '噪音': -1.0}, '款式': {'外型': 1.0}, '功能': {'豆浆': 2.0, '速度快': 1.0}, '服务': {'客服': 2.0}, '物流': {}}","{'书名': 'Amoi/夏新 TL-X11破壁机家用全自动多功能豆浆果汁婴儿辅食机', '颜色分类': '红色', '产品功能': '榨汁\xa0绞肉\xa0碎冰\xa0搅拌\xa0制奶昔\xa0混合', '适用人数': '5人及以上'}"
